"","Subj","Age","Test","Probe","Accuracy","Rating"
"930",108,0,1,0,0,6
"931",108,0,1,1,0,1
"932",108,0,1,1,0,1
"933",108,0,1,1,0,1
"934",108,0,1,1,0,1
"935",108,0,1,1,0,2
"936",108,0,1,1,0,2
"937",108,0,1,1,0,2
"938",108,0,1,1,0,2
"939",108,0,1,1,0,2
"940",108,0,1,1,0,3
"941",108,0,1,1,0,3
"942",108,0,1,1,0,3
"943",108,0,1,1,0,3
"944",108,0,1,1,1,4
"945",108,0,1,1,1,5
"946",108,0,1,1,1,5
"947",108,0,1,1,1,5
"948",108,0,1,1,1,5
"949",108,0,1,1,1,5
"950",108,0,1,1,1,5
"951",108,0,1,1,1,5
"952",108,0,1,1,1,5
"953",108,0,1,1,1,6
"954",108,0,1,1,1,6
"955",108,0,1,1,1,6
"956",108,0,1,1,1,6
"957",108,0,1,1,1,6
"958",108,0,1,1,1,6
"959",108,0,1,1,1,6
"960",108,0,1,1,1,6
"961",109,0,0,0,1,1
"962",109,0,0,0,1,1
"963",109,0,0,0,1,1
"964",109,0,0,0,1,1
"965",109,0,0,0,1,1
"966",109,0,0,0,1,1
"967",109,0,0,0,1,1
"968",109,0,0,0,1,1
"969",109,0,0,0,1,1
"970",109,0,0,0,1,1
"971",109,0,0,0,1,1
"972",109,0,0,0,1,1
"973",109,0,0,0,1,1
"974",109,0,0,0,1,1
"975",109,0,0,0,1,1
"976",109,0,0,0,1,1
"977",109,0,0,0,1,1
"978",109,0,0,0,1,1
"979",109,0,0,0,1,1
"980",109,0,0,0,1,1
"981",109,0,0,0,1,2
"982",109,0,0,0,1,2
"983",109,0,0,0,1,2
"984",109,0,0,0,1,2
"985",109,0,0,0,1,2
"986",109,0,0,0,1,3
"987",109,0,0,0,0,5
"988",109,0,0,0,0,5
"989",109,0,0,0,0,5
"990",109,0,0,0,0,5
"991",109,0,0,1,0,3
"992",109,0,0,1,0,3
"993",109,0,0,1,1,5
"994",109,0,0,1,1,5
"995",109,0,0,1,1,5
"996",109,0,0,1,1,5
"997",109,0,0,1,1,5
"998",109,0,0,1,1,6
"999",109,0,0,1,1,6
"1000",109,0,0,1,1,6
"1001",109,0,0,1,1,6
"1002",109,0,0,1,1,6
"1003",109,0,0,1,1,6
"1004",109,0,0,1,1,6
"1005",109,0,0,1,1,6
"1006",109,0,0,1,1,6
"1007",109,0,0,1,1,6
"1008",109,0,0,1,1,6
"1009",109,0,0,1,1,6
"1010",109,0,0,1,1,6
"1011",109,0,0,1,1,6
"1012",109,0,0,1,1,6
"1013",109,0,0,1,1,6
"1014",109,0,0,1,1,6
"1015",109,0,0,1,1,6
"1016",109,0,0,1,1,6
"1017",109,0,0,1,1,6
"1018",109,0,0,1,1,6
"1019",109,0,0,1,1,6
"1020",109,0,0,1,1,6
"1021",109,0,1,0,1,1
"1022",109,0,1,0,1,1
"1023",109,0,1,0,1,1
"1024",109,0,1,0,1,1
"1025",109,0,1,0,1,1
"1026",109,0,1,0,1,1
"1027",109,0,1,0,1,1
"1028",109,0,1,0,1,1
"1029",109,0,1,0,1,1
"1030",109,0,1,0,1,1
"1031",109,0,1,0,1,1
"1032",109,0,1,0,1,1
"1033",109,0,1,0,1,1
"1034",109,0,1,0,1,1
"1035",109,0,1,0,1,1
"1036",109,0,1,0,1,2
"1037",109,0,1,0,1,2
"1038",109,0,1,0,1,2
"1039",109,0,1,0,1,2
"1040",109,0,1,0,1,3
"1041",109,0,1,0,1,3
"1042",109,0,1,0,0,4
"1043",109,0,1,0,0,4
"1044",109,0,1,0,0,4
"1045",109,0,1,0,0,4
"1046",109,0,1,0,0,5
"1047",109,0,1,0,0,6
"1048",109,0,1,0,0,6
"1049",109,0,1,0,0,6
"1050",109,0,1,0,0,6
"1051",109,0,1,1,0,1
"1052",109,0,1,1,0,1
"1053",109,0,1,1,0,1
"1054",109,0,1,1,0,2
"1055",109,0,1,1,0,2
"1056",109,0,1,1,0,2
"1057",109,0,1,1,0,2
"1058",109,0,1,1,0,2
"1059",109,0,1,1,0,3
"1060",109,0,1,1,0,3
"1061",109,0,1,1,1,4
"1062",109,0,1,1,1,4
"1063",109,0,1,1,1,4
"1064",109,0,1,1,1,4
"1065",109,0,1,1,1,4
"1066",109,0,1,1,1,5
"1067",109,0,1,1,1,5
"1068",109,0,1,1,1,5
"1069",109,0,1,1,1,5
"1070",109,0,1,1,1,5
"1071",109,0,1,1,1,6
"1072",109,0,1,1,1,6
"1073",109,0,1,1,1,6
"1074",109,0,1,1,1,6
"1075",109,0,1,1,1,6
"1076",109,0,1,1,1,6
"1077",109,0,1,1,1,6
"1078",109,0,1,1,1,6
"1079",109,0,1,1,1,6
"1080",109,0,1,1,1,6
"1081",110,0,0,0,1,1
"1082",110,0,0,0,1,1
"1083",110,0,0,0,1,1
"1084",110,0,0,0,1,1
"1085",110,0,0,0,1,1
"1086",110,0,0,0,1,1
"1087",110,0,0,0,1,1
"1088",110,0,0,0,1,1
"1089",110,0,0,0,1,1
"1090",110,0,0,0,1,1
"1091",110,0,0,0,1,1
"1092",110,0,0,0,1,1
"1093",110,0,0,0,1,1
"1094",110,0,0,0,1,1
"1095",110,0,0,0,1,1
"1096",110,0,0,0,1,1
"1097",110,0,0,0,1,1
"1098",110,0,0,0,1,1
"1099",110,0,0,0,1,1
"1100",110,0,0,0,1,1
"1101",110,0,0,0,1,1
"1102",110,0,0,0,1,1
"1103",110,0,0,0,1,2
"1104",110,0,0,0,1,2
"1105",110,0,0,0,1,2
"1106",110,0,0,0,0,4
"1107",110,0,0,0,0,4
"1108",110,0,0,0,0,4
"1109",110,0,0,0,0,4
"1110",110,0,0,0,0,5
"1111",110,0,0,1,0,2
"1112",110,0,0,1,0,2
"1113",110,0,0,1,0,2
"1114",110,0,0,1,0,2
"1115",110,0,0,1,0,3
"1116",110,0,0,1,1,4
"1117",110,0,0,1,1,4
"1118",110,0,0,1,1,4
"1119",110,0,0,1,1,5
"1120",110,0,0,1,1,5
"1121",110,0,0,1,1,6
"1122",110,0,0,1,1,6
"1123",110,0,0,1,1,6
"1124",110,0,0,1,1,6
"1125",110,0,0,1,1,6
"1126",110,0,0,1,1,6
"1127",110,0,0,1,1,6
"1128",110,0,0,1,1,6
"1129",110,0,0,1,1,6
"1130",110,0,0,1,1,6
"1131",110,0,0,1,1,6
"1132",110,0,0,1,1,6
"1133",110,0,0,1,1,6
"1134",110,0,0,1,1,6
"1135",110,0,0,1,1,6
"1136",110,0,0,1,1,6
"1137",110,0,0,1,1,6
"1138",110,0,0,1,1,6
"1139",110,0,0,1,1,6
"1140",110,0,0,1,1,6
"1141",110,0,1,0,1,1
"1142",110,0,1,0,1,1
"1143",110,0,1,0,1,1
"1144",110,0,1,0,1,1
"1145",110,0,1,0,1,1
"1146",110,0,1,0,1,1
"1147",110,0,1,0,1,1
"1148",110,0,1,0,1,1
"1149",110,0,1,0,1,1
"1150",110,0,1,0,1,1
"1151",110,0,1,0,1,1
"1152",110,0,1,0,1,1
"1153",110,0,1,0,1,2
"1154",110,0,1,0,1,2
"1155",110,0,1,0,1,2
"1156",110,0,1,0,1,3
"1157",110,0,1,0,0,4
"1158",110,0,1,0,0,4
"1159",110,0,1,0,0,4
"1160",110,0,1,0,0,4
"1161",110,0,1,0,0,4
"1162",110,0,1,0,0,5
"1163",110,0,1,0,0,5
"1164",110,0,1,0,0,5
"1165",110,0,1,0,0,6
"1166",110,0,1,0,0,6
"1167",110,0,1,0,0,6
"1168",110,0,1,0,0,6
"1169",110,0,1,0,0,6
"1170",110,0,1,0,0,6
"1171",110,0,1,1,0,1
"1172",110,0,1,1,0,1
"1173",110,0,1,1,0,2
"1174",110,0,1,1,0,2
"1175",110,0,1,1,0,2
"1176",110,0,1,1,0,2
"1177",110,0,1,1,0,3
"1178",110,0,1,1,0,3
"1179",110,0,1,1,1,4
"1180",110,0,1,1,1,5
"1181",110,0,1,1,1,5
"1182",110,0,1,1,1,5
"1183",110,0,1,1,1,5
"1184",110,0,1,1,1,5
"1185",110,0,1,1,1,5
"1186",110,0,1,1,1,5
"1187",110,0,1,1,1,6
"1188",110,0,1,1,1,6
"1189",110,0,1,1,1,6
"1190",110,0,1,1,1,6
"1191",110,0,1,1,1,6
"1192",110,0,1,1,1,6
"1193",110,0,1,1,1,6
"1194",110,0,1,1,1,6
"1195",110,0,1,1,1,6
"1196",110,0,1,1,1,6
"1197",110,0,1,1,1,6
"1198",110,0,1,1,1,6
"1199",110,0,1,1,1,6
"1200",110,0,1,1,1,6
"1201",111,0,0,0,1,1
"1202",111,0,0,0,1,1
"1203",111,0,0,0,1,1
"1204",111,0,0,0,1,1
"1205",111,0,0,0,1,1
"1206",111,0,0,0,1,1
"1207",111,0,0,0,1,1
"1208",111,0,0,0,1,1
"1209",111,0,0,0,1,1
"1210",111,0,0,0,1,1
"1211",111,0,0,0,1,1
"1212",111,0,0,0,1,1
"1213",111,0,0,0,1,1
"1214",111,0,0,0,1,2
"1215",111,0,0,0,1,2
"1216",111,0,0,0,1,2
"1217",111,0,0,0,1,2
"1218",111,0,0,0,1,2
"1219",111,0,0,0,1,3
"1220",111,0,0,0,1,3
"1221",111,0,0,0,1,3
"1222",111,0,0,0,0,4
"1223",111,0,0,0,0,5
"1224",111,0,0,0,0,5
"1225",111,0,0,0,0,5
"1226",111,0,0,0,0,5
"1227",111,0,0,0,0,5
"1228",111,0,0,0,0,5
"1229",111,0,0,0,0,6
"1230",111,0,0,0,0,6
"1231",111,0,0,1,0,2
"1232",111,0,0,1,0,2
"1233",111,0,0,1,0,2
"1234",111,0,0,1,0,2
"1235",111,0,0,1,0,3
"1236",111,0,0,1,0,3
"1237",111,0,0,1,1,4
"1238",111,0,0,1,1,4
"1239",111,0,0,1,1,4
"1240",111,0,0,1,1,4
"1241",111,0,0,1,1,5
"1242",111,0,0,1,1,5
"1243",111,0,0,1,1,5
"1244",111,0,0,1,1,5
"1245",111,0,0,1,1,5
"1246",111,0,0,1,1,6
"1247",111,0,0,1,1,6
"1248",111,0,0,1,1,6
"1249",111,0,0,1,1,6
"1250",111,0,0,1,1,6
"1251",111,0,0,1,1,6
"1252",111,0,0,1,1,6
"1253",111,0,0,1,1,6
"1254",111,0,0,1,1,6
"1255",111,0,0,1,1,6
"1256",111,0,0,1,1,6
"1257",111,0,0,1,1,6
"1258",111,0,0,1,1,6
"1259",111,0,0,1,1,6
"1260",111,0,0,1,1,6
"1261",111,0,1,0,1,1
"1262",111,0,1,0,1,1
"1263",111,0,1,0,1,1
"1264",111,0,1,0,1,1
"1265",111,0,1,0,1,1
"1266",111,0,1,0,1,1
"1267",111,0,1,0,1,1
"1268",111,0,1,0,1,1
"1269",111,0,1,0,1,1
"1270",111,0,1,0,1,1
"1271",111,0,1,0,1,1
"1272",111,0,1,0,1,1
"1273",111,0,1,0,1,2
"1274",111,0,1,0,1,2
"1275",111,0,1,0,1,2
"1276",111,0,1,0,1,2
"1277",111,0,1,0,1,2
"1278",111,0,1,0,1,2
"1279",111,0,1,0,1,2
"1280",111,0,1,0,1,3
"1281",111,0,1,0,0,4
"1282",111,0,1,0,0,4
"1283",111,0,1,0,0,4
"1284",111,0,1,0,0,4
"1285",111,0,1,0,0,5
"1286",111,0,1,0,0,5
"1287",111,0,1,0,0,5
"1288",111,0,1,0,0,6
"1289",111,0,1,0,0,6
"1290",111,0,1,0,0,6
"1291",111,0,1,1,0,1
"1292",111,0,1,1,0,2
"1293",111,0,1,1,0,2
"1294",111,0,1,1,0,2
"1295",111,0,1,1,0,2
"1296",111,0,1,1,0,2
"1297",111,0,1,1,0,3
"1298",111,0,1,1,0,3
"1299",111,0,1,1,0,3
"1300",111,0,1,1,1,4
"1301",111,0,1,1,1,4
"1302",111,0,1,1,1,4
"1303",111,0,1,1,1,4
"1304",111,0,1,1,1,5
"1305",111,0,1,1,1,5
"1306",111,0,1,1,1,5
"1307",111,0,1,1,1,5
"1308",111,0,1,1,1,5
"1309",111,0,1,1,1,6
"1310",111,0,1,1,1,6
"1311",111,0,1,1,1,6
"1312",111,0,1,1,1,6
"1313",111,0,1,1,1,6
"1314",111,0,1,1,1,6
"1315",111,0,1,1,1,6
"1316",111,0,1,1,1,6
"1317",111,0,1,1,1,6
"1318",111,0,1,1,1,6
"1319",111,0,1,1,1,6
"1320",111,0,1,1,1,6
"1321",112,0,0,0,1,1
"1322",112,0,0,0,1,1
"1323",112,0,0,0,1,1
"1324",112,0,0,0,1,1
"1325",112,0,0,0,1,1
"1326",112,0,0,0,1,1
"1327",112,0,0,0,1,1
"1328",112,0,0,0,1,1
"1329",112,0,0,0,1,1
"1330",112,0,0,0,1,1
"1331",112,0,0,0,1,1
"1332",112,0,0,0,1,2
"1333",112,0,0,0,1,2
"1334",112,0,0,0,1,2
"1335",112,0,0,0,1,2
"1336",112,0,0,0,1,2
"1337",112,0,0,0,1,3
"1338",112,0,0,0,1,3
"1339",112,0,0,0,0,4
"1340",112,0,0,0,0,4
"1341",112,0,0,0,0,4
"1342",112,0,0,0,0,4
"1343",112,0,0,0,0,5
"1344",112,0,0,0,0,5
"1345",112,0,0,0,0,5
"1346",112,0,0,0,0,5
"1347",112,0,0,0,0,5
"1348",112,0,0,0,0,6
"1349",112,0,0,0,0,6
"1350",112,0,0,0,0,6
"1351",112,0,0,1,0,1
"1352",112,0,0,1,0,1
"1353",112,0,0,1,0,2
"1354",112,0,0,1,0,2
"1355",112,0,0,1,0,2
"1356",112,0,0,1,0,3
"1357",112,0,0,1,0,3
"1358",112,0,0,1,1,4
"1359",112,0,0,1,1,4
"1360",112,0,0,1,1,4
"1361",112,0,0,1,1,4
"1362",112,0,0,1,1,4
"1363",112,0,0,1,1,4
"1364",112,0,0,1,1,5
"1365",112,0,0,1,1,5
"1366",112,0,0,1,1,5
"1367",112,0,0,1,1,5
"1368",112,0,0,1,1,5
"1369",112,0,0,1,1,5
"1370",112,0,0,1,1,5
"1371",112,0,0,1,1,6
"1372",112,0,0,1,1,6
"1373",112,0,0,1,1,6
"1374",112,0,0,1,1,6
"1375",112,0,0,1,1,6
"1376",112,0,0,1,1,6
"1377",112,0,0,1,1,6
"1378",112,0,0,1,1,6
"1379",112,0,0,1,1,6
"1380",112,0,0,1,1,6
"1381",112,0,1,0,1,1
"1382",112,0,1,0,1,1
"1383",112,0,1,0,1,1
"1384",112,0,1,0,1,1
"1385",112,0,1,0,1,1
"1386",112,0,1,0,1,1
"1387",112,0,1,0,1,1
"1388",112,0,1,0,1,2
"1389",112,0,1,0,1,2
"1390",112,0,1,0,1,2
"1391",112,0,1,0,1,2
"1392",112,0,1,0,1,2
"1393",112,0,1,0,1,2
"1394",112,0,1,0,1,2
"1395",112,0,1,0,1,2
"1396",112,0,1,0,1,3
"1397",112,0,1,0,1,3
"1398",112,0,1,0,1,3
"1399",112,0,1,0,1,3
"1400",112,0,1,0,0,4
"1401",112,0,1,0,0,4
"1402",112,0,1,0,0,4
"1403",112,0,1,0,0,4
"1404",112,0,1,0,0,4
"1405",112,0,1,0,0,5
"1406",112,0,1,0,0,5
"1407",112,0,1,0,0,5
"1408",112,0,1,0,0,5
"1409",112,0,1,0,0,5
"1410",112,0,1,0,0,6
"1411",112,0,1,1,0,1
"1412",112,0,1,1,0,1
"1413",112,0,1,1,0,1
"1414",112,0,1,1,0,2
"1415",112,0,1,1,0,2
"1416",112,0,1,1,0,2
"1417",112,0,1,1,0,2
"1418",112,0,1,1,0,2
"1419",112,0,1,1,0,3
"1420",112,0,1,1,0,3
"1421",112,0,1,1,0,3
"1422",112,0,1,1,1,4
"1423",112,0,1,1,1,4
"1424",112,0,1,1,1,4
"1425",112,0,1,1,1,4
"1426",112,0,1,1,1,4
"1427",112,0,1,1,1,5
"1428",112,0,1,1,1,5
"1429",112,0,1,1,1,5
"1430",112,0,1,1,1,5
"1431",112,0,1,1,1,5
"1432",112,0,1,1,1,5
"1433",112,0,1,1,1,5
"1434",112,0,1,1,1,6
"1435",112,0,1,1,1,6
"1436",112,0,1,1,1,6
"1437",112,0,1,1,1,6
"1438",112,0,1,1,1,6
"1439",112,0,1,1,1,6
"1440",112,0,1,1,1,6
"1441",113,0,0,0,1,1
"1442",113,0,0,0,1,1
"1443",113,0,0,0,1,1
"1444",113,0,0,0,1,1
"1445",113,0,0,0,1,1
"1446",113,0,0,0,1,1
"1447",113,0,0,0,1,1
"1448",113,0,0,0,1,1
"1449",113,0,0,0,1,1
"1450",113,0,0,0,1,1
"1451",113,0,0,0,1,1
"1452",113,0,0,0,1,1
"1453",113,0,0,0,1,1
"1454",113,0,0,0,1,1
"1455",113,0,0,0,1,1
"1456",113,0,0,0,1,1
"1457",113,0,0,0,1,2
"1458",113,0,0,0,1,2
"1459",113,0,0,0,1,2
"1460",113,0,0,0,1,2
"1461",113,0,0,0,1,2
"1462",113,0,0,0,1,3
"1463",113,0,0,0,1,3
"1464",113,0,0,0,1,3
"1465",113,0,0,0,1,3
"1466",113,0,0,0,0,4
"1467",113,0,0,0,0,4
"1468",113,0,0,0,0,4
"1469",113,0,0,0,0,5
"1470",113,0,0,0,0,5
"1471",113,0,0,1,0,3
"1472",113,0,0,1,0,3
"1473",113,0,0,1,1,5
"1474",113,0,0,1,1,5
"1475",113,0,0,1,1,5
"1476",113,0,0,1,1,5
"1477",113,0,0,1,1,5
"1478",113,0,0,1,1,1
"1479",113,0,0,1,1,1
"1480",113,0,0,1,1,1
"1481",113,0,0,1,1,1
"1482",113,0,0,1,1,1
"1483",113,0,0,1,1,1
"1484",113,0,0,1,1,1
"1485",113,0,0,1,1,1
"1486",113,0,0,1,1,1
"1487",113,0,0,1,1,1
"1488",113,0,0,1,1,1
"1489",113,0,0,1,1,1
"1490",113,0,0,1,1,1
"1491",113,0,0,1,1,1
"1492",113,0,0,1,1,1
"1493",113,0,0,1,1,1
"1494",113,0,0,1,1,1
"1495",113,0,0,1,1,1
"1496",113,0,0,1,1,1
"1497",113,0,0,1,1,1
"1498",113,0,0,1,1,1
"1499",113,0,0,1,1,1
"1500",113,0,0,1,1,1
"1501",113,0,1,0,1,1
"1502",113,0,1,0,1,1
"1503",113,0,1,0,1,1
"1504",113,0,1,0,1,1
"1505",113,0,1,0,1,1
"1506",113,0,1,0,1,1
"1507",113,0,1,0,1,1
"1508",113,0,1,0,1,1
"1509",113,0,1,0,1,1
"1510",113,0,1,0,1,1
"1511",113,0,1,0,1,1
"1512",113,0,1,0,1,1
"1513",113,0,1,0,1,1
"1514",113,0,1,0,1,1
"1515",113,0,1,0,1,2
"1516",113,0,1,0,1,2
"1517",113,0,1,0,1,2
"1518",113,0,1,0,1,2
"1519",113,0,1,0,1,2
"1520",113,0,1,0,1,2
"1521",113,0,1,0,1,2
"1522",113,0,1,0,1,2
"1523",113,0,1,0,0,4
"1524",113,0,1,0,0,4
"1525",113,0,1,0,0,4
"1526",113,0,1,0,0,4
"1527",113,0,1,0,0,5
"1528",113,0,1,0,0,6
"1529",113,0,1,0,0,6
"1530",113,0,1,0,0,6
"1531",113,0,1,1,0,2
"1532",113,0,1,1,0,2
"1533",113,0,1,1,0,2
"1534",113,0,1,1,0,3
"1535",113,0,1,1,0,3
"1536",113,0,1,1,0,3
"1537",113,0,1,1,1,4
"1538",113,0,1,1,1,4
"1539",113,0,1,1,1,5
"1540",113,0,1,1,1,5
"1541",113,0,1,1,1,5
"1542",113,0,1,1,1,6
"1543",113,0,1,1,1,6
"1544",113,0,1,1,1,6
"1545",113,0,1,1,1,6
"1546",113,0,1,1,1,6
"1547",113,0,1,1,1,6
"1548",113,0,1,1,1,6
"1549",113,0,1,1,1,6
"1550",113,0,1,1,1,6
"1551",113,0,1,1,1,6
"1552",113,0,1,1,1,6
"1553",113,0,1,1,1,6
"1554",113,0,1,1,1,6
"1555",113,0,1,1,1,6
"1556",113,0,1,1,1,6
"1557",113,0,1,1,1,6
"1558",113,0,1,1,1,6
"1559",113,0,1,1,1,6
"1560",113,0,1,1,1,6
"1561",114,0,0,0,1,1
"1562",114,0,0,0,1,1
"1563",114,0,0,0,1,1
"1564",114,0,0,0,1,1
"1565",114,0,0,0,1,1
"1566",114,0,0,0,1,1
"1567",114,0,0,0,1,1
"1568",114,0,0,0,1,1
"1569",114,0,0,0,1,1
"1570",114,0,0,0,1,1
"1571",114,0,0,0,1,1
"1572",114,0,0,0,1,1
"1573",114,0,0,0,1,1
"1574",114,0,0,0,1,1
"1575",114,0,0,0,1,2
"1576",114,0,0,0,1,2
"1577",114,0,0,0,1,2
"1578",114,0,0,0,1,2
"1579",114,0,0,0,1,2
"1580",114,0,0,0,1,2
"1581",114,0,0,0,1,3
"1582",114,0,0,0,1,3
"1583",114,0,0,0,1,3
"1584",114,0,0,0,0,4
"1585",114,0,0,0,0,4
"1586",114,0,0,0,0,4
"1587",114,0,0,0,0,5
"1588",114,0,0,0,0,5
"1589",114,0,0,0,0,5
"1590",114,0,0,0,0,5
"1591",114,0,0,1,0,1
"1592",114,0,0,1,0,2
"1593",114,0,0,1,0,2
"1594",114,0,0,1,0,2
"1595",114,0,0,1,0,3
"1596",114,0,0,1,1,4
"1597",114,0,0,1,1,4
"1598",114,0,0,1,1,4
"1599",114,0,0,1,1,4
"1600",114,0,0,1,1,5
"1601",114,0,0,1,1,5
"1602",114,0,0,1,1,6
"1603",114,0,0,1,1,6
"1604",114,0,0,1,1,6
"1605",114,0,0,1,1,6
"1606",114,0,0,1,1,6
"1607",114,0,0,1,1,6
"1608",114,0,0,1,1,6
"1609",114,0,0,1,1,6
"1610",114,0,0,1,1,6
"1611",114,0,0,1,1,6
"1612",114,0,0,1,1,6
"1613",114,0,0,1,1,6
"1614",114,0,0,1,1,6
"1615",114,0,0,1,1,6
"1616",114,0,0,1,1,6
"1617",114,0,0,1,1,6
"1618",114,0,0,1,1,6
"1619",114,0,0,1,1,6
"1620",114,0,0,1,1,6
"1621",114,0,1,0,1,1
"1622",114,0,1,0,1,1
"1623",114,0,1,0,1,1
"1624",114,0,1,0,1,1
"1625",114,0,1,0,1,1
"1626",114,0,1,0,1,1
"1627",114,0,1,0,1,1
"1628",114,0,1,0,1,1
"1629",114,0,1,0,1,1
"1630",114,0,1,0,1,2
"1631",114,0,1,0,1,2
"1632",114,0,1,0,1,2
"1633",114,0,1,0,1,2
"1634",114,0,1,0,1,2
"1635",114,0,1,0,1,2
"1636",114,0,1,0,1,2
"1637",114,0,1,0,1,3
"1638",114,0,1,0,1,3
"1639",114,0,1,0,0,4
"1640",114,0,1,0,0,5
"1641",114,0,1,0,0,5
"1642",114,0,1,0,0,5
"1643",114,0,1,0,0,5
"1644",114,0,1,0,0,5
"1645",114,0,1,0,0,5
"1646",114,0,1,0,0,5
"1647",114,0,1,0,0,5
"1648",114,0,1,0,0,5
"1649",114,0,1,0,0,6
"1650",114,0,1,0,0,6
"1651",114,0,1,1,0,1
"1652",114,0,1,1,0,2
"1653",114,0,1,1,0,2
"1654",114,0,1,1,0,2
"1655",114,0,1,1,0,3
"1656",114,0,1,1,1,4
"1657",114,0,1,1,1,4
"1658",114,0,1,1,1,4
"1659",114,0,1,1,1,4
"1660",114,0,1,1,1,5
"1661",114,0,1,1,1,5
"1662",114,0,1,1,1,5
"1663",114,0,1,1,1,6
"1664",114,0,1,1,1,6
"1665",114,0,1,1,1,6
"1666",114,0,1,1,1,6
"1667",114,0,1,1,1,6
"1668",114,0,1,1,1,6
"1669",114,0,1,1,1,6
"1670",114,0,1,1,1,6
"1671",114,0,1,1,1,6
"1672",114,0,1,1,1,6
"1673",114,0,1,1,1,6
"1674",114,0,1,1,1,6
"1675",114,0,1,1,1,6
"1676",114,0,1,1,1,6
"1677",114,0,1,1,1,6
"1678",114,0,1,1,1,6
"1679",114,0,1,1,1,6
"1680",114,0,1,1,1,6
"1681",115,0,0,0,1,1
"1682",115,0,0,0,1,1
"1683",115,0,0,0,1,1
"1684",115,0,0,0,1,1
"1685",115,0,0,0,1,1
"1686",115,0,0,0,1,1
"1687",115,0,0,0,1,1
"1688",115,0,0,0,1,1
"1689",115,0,0,0,1,1
"1690",115,0,0,0,1,1
"1691",115,0,0,0,1,1
"1692",115,0,0,0,1,1
"1693",115,0,0,0,1,1
"1694",115,0,0,0,1,1
"1695",115,0,0,0,1,1
"1696",115,0,0,0,1,1
"1697",115,0,0,0,1,2
"1698",115,0,0,0,1,2
"1699",115,0,0,0,1,2
"1700",115,0,0,0,1,2
"1701",115,0,0,0,1,2
"1702",115,0,0,0,1,2
"1703",115,0,0,0,1,2
"1704",115,0,0,0,1,2
"1705",115,0,0,0,1,2
"1706",115,0,0,0,1,2
"1707",115,0,0,0,1,3
"1708",115,0,0,0,1,3
"1709",115,0,0,0,0,4
"1710",115,0,0,0,0,4
"1711",115,0,0,1,0,2
"1712",115,0,0,1,0,2
"1713",115,0,0,1,0,2
"1714",115,0,0,1,0,2
"1715",115,0,0,1,0,2
"1716",115,0,0,1,0,3
"1717",115,0,0,1,1,4
"1718",115,0,0,1,1,4
"1719",115,0,0,1,1,5
"1720",115,0,0,1,1,5
"1721",115,0,0,1,1,6
"1722",115,0,0,1,1,6
"1723",115,0,0,1,1,6
"1724",115,0,0,1,1,6
"1725",115,0,0,1,1,6
"1726",115,0,0,1,1,6
"1727",115,0,0,1,1,6
"1728",115,0,0,1,1,6
"1729",115,0,0,1,1,6
"1730",115,0,0,1,1,6
"1731",115,0,0,1,1,6
"1732",115,0,0,1,1,6
"1733",115,0,0,1,1,6
"1734",115,0,0,1,1,6
"1735",115,0,0,1,1,6
"1736",115,0,0,1,1,6
"1737",115,0,0,1,1,6
"1738",115,0,0,1,1,6
"1739",115,0,0,1,1,6
"1740",115,0,0,1,1,6
"1741",115,0,1,0,1,1
"1742",115,0,1,0,1,1
"1743",115,0,1,0,1,1
"1744",115,0,1,0,1,1
"1745",115,0,1,0,1,1
"1746",115,0,1,0,1,1
"1747",115,0,1,0,1,1
"1748",115,0,1,0,1,1
"1749",115,0,1,0,1,1
"1750",115,0,1,0,1,1
"1751",115,0,1,0,1,1
"1752",115,0,1,0,1,1
"1753",115,0,1,0,1,1
"1754",115,0,1,0,1,1
"1755",115,0,1,0,1,1
"1756",115,0,1,0,1,2
"1757",115,0,1,0,1,2
"1758",115,0,1,0,1,2
"1759",115,0,1,0,1,2
"1760",115,0,1,0,1,3
"1761",115,0,1,0,1,3
"1762",115,0,1,0,0,4
"1763",115,0,1,0,0,4
"1764",115,0,1,0,0,5
"1765",115,0,1,0,0,5
"1766",115,0,1,0,0,5
"1767",115,0,1,0,0,5
"1768",115,0,1,0,0,5
"1769",115,0,1,0,0,6
"1770",115,0,1,0,0,6
"1771",115,0,1,1,0,1
"1772",115,0,1,1,0,2
"1773",115,0,1,1,0,2
"1774",115,0,1,1,0,2
"1775",115,0,1,1,0,2
"1776",115,0,1,1,0,3
"1777",115,0,1,1,0,3
"1778",115,0,1,1,0,3
"1779",115,0,1,1,1,4
"1780",115,0,1,1,1,4
"1781",115,0,1,1,1,4
"1782",115,0,1,1,1,4
"1783",115,0,1,1,1,6
"1784",115,0,1,1,1,6
"1785",115,0,1,1,1,6
"1786",115,0,1,1,1,6
"1787",115,0,1,1,1,6
"1788",115,0,1,1,1,6
"1789",115,0,1,1,1,6
"1790",115,0,1,1,1,6
"1791",115,0,1,1,1,6
"1792",115,0,1,1,1,6
"1793",115,0,1,1,1,6
"1794",115,0,1,1,1,6
"1795",115,0,1,1,1,6
"1796",115,0,1,1,1,6
"1797",115,0,1,1,1,6
"1798",115,0,1,1,1,6
"1799",115,0,1,1,1,6
"1800",115,0,1,1,1,6
"1801",116,0,0,0,1,1
"1802",116,0,0,0,1,1
"1803",116,0,0,0,1,1
"1804",116,0,0,0,1,1
"1805",116,0,0,0,1,1
"1806",116,0,0,0,1,1
