"trial","cond","id","signal","item","group","d","s","a","b","rating"
20,1,4,0,20,1,1.47952713160888,1.02443303152928,1.16111288131155,1.47246868334707,3
21,1,4,1,4,1,1.31608793664506,1.02630770244733,1.11168295468102,1.02629894697818,2
22,1,4,1,3,1,1.42385346463034,1.04556166365049,1.11147440883133,1.04573382779848,6
23,1,4,1,16,1,1.85038133807757,1.24504926443559,1.20497665462124,1.28302497220081,1
24,1,4,1,14,1,1.07493875786617,1.46643889232023,1.28588708913916,0.630274325878679,6
25,1,4,1,7,1,1.76442429561888,1.2559220948225,1.00630209937323,1.25555155508791,5
26,1,4,1,18,1,0.981093542568964,1.29684590607195,1.15341576036279,1.27530788181656,3
27,1,4,1,10,1,1.22519466771785,1.30507290671866,1.0585987975321,1.03344975126014,4
28,1,4,1,15,1,1.27618570322435,1.07551184412861,1.02135078294976,0.688433316739667,5
29,1,4,1,9,1,1.13358184258908,1.24584218754206,0.802480012232762,1.13727863206104,4
30,1,4,1,13,1,1.23264752491933,1.11778838613755,1.01753082562867,0.840776018021635,3
31,1,4,1,11,1,1.70004460339934,1.00770744377077,1.17665532346069,1.11936235248199,4
32,1,4,1,8,1,1.18727758682606,1.18981364923783,1.07841561359633,0.627093972670431,3
33,1,4,1,17,1,1.58017112977959,1.3823532368486,1.0191627183744,0.978682944083185,5
34,1,4,1,12,1,1.40916426848986,1.17384862432875,0.933899420214569,1.60685998964157,3
35,1,4,1,19,1,1.61564739202151,1.10295097422803,0.991196471938391,1.09187509459421,3
36,1,4,1,6,1,1.26983774146719,1.24842940275073,1.14699479992612,1.44254870087639,5
37,1,4,1,1,1,1.10453901579415,1.12460629586484,0.893425040692981,0.645264789014551,5
38,1,4,1,2,1,1.47988023546377,1.19038562968134,0.909652502204208,0.892926784232863,3
39,1,4,1,5,1,1.53015481333051,1.1560888742174,1.18306817847396,1.48084051574439,4
40,1,4,1,20,1,1.47952713160888,1.02443303152928,1.16111288131155,1.47246868334707,5
1,-1,5,0,4,1,0.462205033863642,1.17492714136347,1.38288988957014,1.11424849183178,2
2,-1,5,0,3,1,0.50005187382385,1.19696926532142,1.38263046673215,1.13368337265207,3
3,-1,5,0,16,1,0.64984682650233,1.42534463069087,1.49894358443402,1.3709745170544,1
4,-1,5,0,14,1,0.37751436750299,1.67879365187405,1.59959298396327,0.718223870732272,4
5,-1,5,0,7,1,0.619659042985588,1.43779195374473,1.2518002486381,1.34350109994151,1
6,-1,5,0,18,1,0.344556287950221,1.48464193494468,1.43480385910409,1.36325742667015,3
7,-1,5,0,10,1,0.430283666550169,1.49406028611634,1.31685528509188,1.12139929611374,3
8,-1,5,0,15,1,0.448191522580748,1.23125652619705,1.27052021936511,0.77638286159326,1
9,-1,5,0,9,1,0.398109593859457,1.42625237685373,0.998253585544302,1.22522817691463,3
10,-1,5,0,13,1,0.432901081404659,1.27965512686121,1.26576834264011,0.928725562875228,3
11,-1,5,0,11,1,0.597049142086173,1.15363338248067,1.46371296192948,1.20731189733559,1
12,-1,5,0,8,1,0.416967333218921,1.36211035571565,1.34150662517342,0.715043517524024,3
13,-1,5,0,17,1,0.554950038074163,1.58253156733802,1.26779835305759,1.06663248893678,3
14,-1,5,0,12,1,0.494893084497929,1.34383343834136,1.16173416229155,1.69480953449516,1
15,-1,5,0,19,1,0.567409165260361,1.26266911192776,1.23300944199014,1.17982463944781,1
16,-1,5,0,6,1,0.445962142767107,1.42921424624433,1.4268164367623,1.53049824572999,4
17,-1,5,0,1,1,0.387909864518827,1.28746033690382,1.11138562542558,0.733214333868144,2
18,-1,5,0,2,1,0.519728260780448,1.36276516454716,1.13157194955942,0.980876329086456,2
19,-1,5,0,5,1,0.537384499636805,1.32350190192212,1.47169030144323,1.56879006059799,1
20,-1,5,0,20,1,0.519604252061377,1.1727809996776,1.44437877495039,1.56041822820066,2
21,-1,5,1,4,1,0.462205033863642,1.17492714136347,1.38288988957014,1.11424849183178,5
22,-1,5,1,3,1,0.50005187382385,1.19696926532142,1.38263046673215,1.13368337265207,5
23,-1,5,1,16,1,0.64984682650233,1.42534463069087,1.49894358443402,1.3709745170544,1
24,-1,5,1,14,1,0.37751436750299,1.67879365187405,1.59959298396327,0.718223870732272,4
25,-1,5,1,7,1,0.619659042985588,1.43779195374473,1.2518002486381,1.34350109994151,1
26,-1,5,1,18,1,0.344556287950221,1.48464193494468,1.43480385910409,1.36325742667015,3
27,-1,5,1,10,1,0.430283666550169,1.49406028611634,1.31685528509188,1.12139929611374,5
28,-1,5,1,15,1,0.448191522580748,1.23125652619705,1.27052021936511,0.77638286159326,5
29,-1,5,1,9,1,0.398109593859457,1.42625237685373,0.998253585544302,1.22522817691463,1
30,-1,5,1,13,1,0.432901081404659,1.27965512686121,1.26576834264011,0.928725562875228,2
31,-1,5,1,11,1,0.597049142086173,1.15363338248067,1.46371296192948,1.20731189733559,3
32,-1,5,1,8,1,0.416967333218921,1.36211035571565,1.34150662517342,0.715043517524024,3
33,-1,5,1,17,1,0.554950038074163,1.58253156733802,1.26779835305759,1.06663248893678,1
34,-1,5,1,12,1,0.494893084497929,1.34383343834136,1.16173416229155,1.69480953449516,3
35,-1,5,1,19,1,0.567409165260361,1.26266911192776,1.23300944199014,1.17982463944781,2
36,-1,5,1,6,1,0.445962142767107,1.42921424624433,1.4268164367623,1.53049824572999,1
37,-1,5,1,1,1,0.387909864518827,1.28746033690382,1.11138562542558,0.733214333868144,1
38,-1,5,1,2,1,0.519728260780448,1.36276516454716,1.13157194955942,0.980876329086456,4
39,-1,5,1,5,1,0.537384499636805,1.32350190192212,1.47169030144323,1.56879006059799,2
40,-1,5,1,20,1,0.519604252061377,1.1727809996776,1.44437877495039,1.56041822820066,5
1,1,5,0,4,1,4.36362609309157,1.15563176652844,1.38288988957014,1.11424849183178,2
2,1,5,0,3,1,4.72093388139261,1.1773119011945,1.38263046673215,1.13368337265207,2
3,1,5,0,16,1,6.13513129646029,1.40193674610804,1.49894358443402,1.3709745170544,2
4,1,5,0,14,1,3.5640709725351,1.65122347186613,1.59959298396327,0.718223870732272,2
5,1,5,0,7,1,5.85013180447051,1.41417965158096,1.2518002486381,1.34350109994151,2
6,1,5,0,18,1,3.25291742513111,1.46026023362717,1.43480385910409,1.36325742667015,1
7,1,5,0,10,1,4.0622600301306,1.46952391085371,1.31685528509188,1.12139929611374,2
8,1,5,0,15,1,4.23132609847941,1.21103607562215,1.27052021936511,0.77638286159326,1
9,1,5,0,9,1,3.7585082039321,1.40282958470612,0.998253585544302,1.22522817691463,5
10,1,5,0,13,1,4.08697075138783,1.258639844753,1.26576834264011,0.928725562875228,3
11,1,5,0,11,1,5.63667425576712,1.13468770682683,1.46371296192948,1.20731189733559,1
12,1,5,0,8,1,3.93654201468015,1.33974094321769,1.34150662517342,0.715043517524024,5
13,1,5,0,17,1,5.23922131756139,1.55654226238026,1.26779835305759,1.06663248893678,1
14,1,5,0,12,1,4.67223032764033,1.32176418060121,1.16173416229155,1.69480953449516,2
15,1,5,0,19,1,5.35684654555248,1.24193278458496,1.23300944199014,1.17982463944781,3
16,1,5,0,6,1,4.21027877269654,1.40574281245921,1.4268164367623,1.53049824572999,2
17,1,5,0,1,1,3.66221369861009,1.26631687284446,1.11138562542558,0.733214333868144,3
18,1,5,0,2,1,4.9066964526564,1.34038499837656,1.13157194955942,0.980876329086456,1
19,1,5,0,5,1,5.07338703137084,1.30176654115513,1.47169030144323,1.56879006059799,3
20,1,5,0,20,1,4.90552570019231,1.15352087009891,1.44437877495039,1.56041822820066,2
21,1,5,1,4,1,4.36362609309157,1.15563176652844,1.38288988957014,1.11424849183178,3
22,1,5,1,3,1,4.72093388139261,1.1773119011945,1.38263046673215,1.13368337265207,6
23,1,5,1,16,1,6.13513129646029,1.40193674610804,1.49894358443402,1.3709745170544,6
24,1,5,1,14,1,3.5640709725351,1.65122347186613,1.59959298396327,0.718223870732272,5
25,1,5,1,7,1,5.85013180447051,1.41417965158096,1.2518002486381,1.34350109994151,6
26,1,5,1,18,1,3.25291742513111,1.46026023362717,1.43480385910409,1.36325742667015,6
27,1,5,1,10,1,4.0622600301306,1.46952391085371,1.31685528509188,1.12139929611374,6
28,1,5,1,15,1,4.23132609847941,1.21103607562215,1.27052021936511,0.77638286159326,6
29,1,5,1,9,1,3.7585082039321,1.40282958470612,0.998253585544302,1.22522817691463,5
30,1,5,1,13,1,4.08697075138783,1.258639844753,1.26576834264011,0.928725562875228,6
31,1,5,1,11,1,5.63667425576712,1.13468770682683,1.46371296192948,1.20731189733559,6
32,1,5,1,8,1,3.93654201468015,1.33974094321769,1.34150662517342,0.715043517524024,6
33,1,5,1,17,1,5.23922131756139,1.55654226238026,1.26779835305759,1.06663248893678,6
34,1,5,1,12,1,4.67223032764033,1.32176418060121,1.16173416229155,1.69480953449516,6
35,1,5,1,19,1,5.35684654555248,1.24193278458496,1.23300944199014,1.17982463944781,6
36,1,5,1,6,1,4.21027877269654,1.40574281245921,1.4268164367623,1.53049824572999,6
37,1,5,1,1,1,3.66221369861009,1.26631687284446,1.11138562542558,0.733214333868144,6
38,1,5,1,2,1,4.9066964526564,1.34038499837656,1.13157194955942,0.980876329086456,6
39,1,5,1,5,1,5.07338703137084,1.30176654115513,1.47169030144323,1.56879006059799,6
40,1,5,1,20,1,4.90552570019231,1.15352087009891,1.44437877495039,1.56041822820066,6
1,-1,6,0,4,1,1.31668763517801,0.930255469236166,1.24737875248651,1.4061588909645,2
2,-1,6,0,3,1,1.42450226841471,0.947707450421717,1.24714475082199,1.4255937717848,4
3,-1,6,0,16,1,1.85122449676244,1.12852498811788,1.35206019835763,1.66288491618713,1
4,-1,6,0,14,1,1.07542857254964,1.32919474016276,1.44284683536338,1.010134269865,2
5,-1,6,0,7,1,1.76522828647094,1.13838022929885,1.12913475200392,1.63541149907423,1
6,-1,6,0,18,1,0.981540595035426,1.17547397725184,1.29420560619502,1.65516782580288,3
7,-1,6,0,10,1,1.2257529491399,1.18293101214377,1.18781496279054,1.41330969524646,2
8,-1,6,0,15,1,1.27676721960534,0.974854590726662,1.14602032901778,1.06829326072599,2
9,-1,6,0,9,1,1.13409837902183,1.12924370147717,0.900433448528935,1.51713857604736,6
10,-1,6,0,13,1,1.23320920236637,1.0131744672417,1.14173409472978,1.22063596200795,5
11,-1,6,0,11,1,1.70081925851638,0.913396010497018,1.32028186930882,1.49922229646831,4
12,-1,6,0,8,1,1.18781859066569,1.07845887927762,1.21005068674077,1.00695391665675,2
13,-1,6,0,17,1,1.58089116244758,1.25297866899788,1.14356518184756,1.3585428880695,2
14,-1,6,0,12,1,1.40980637888458,1.06398802253285,1.0478943558772,1.98671993362789,1
15,-1,6,0,19,1,1.61638359007011,0.999725690091113,1.11218528037098,1.47173503858053,3
16,-1,6,0,6,1,1.27041636528816,1.13158877897411,1.28700088151562,1.82240864486271,1
17,-1,6,0,1,1,1.10504231835389,1.01935428816425,1.00247953610083,1.02512473300087,1
18,-1,6,0,2,1,1.48055456882815,1.07897732801829,1.02068777668836,1.27278672821918,2
19,-1,6,0,5,1,1.53085205518736,1.04789040908422,1.32747749918931,1.86070045973071,2
20,-1,6,0,20,1,1.4802013040753,0.928556248943478,1.3028422638737,1.85232862733339,1
21,-1,6,1,4,1,1.31668763517801,0.930255469236166,1.24737875248651,1.4061588909645,3
22,-1,6,1,3,1,1.42450226841471,0.947707450421717,1.24714475082199,1.4255937717848,2
23,-1,6,1,16,1,1.85122449676244,1.12852498811788,1.35206019835763,1.66288491618713,4
24,-1,6,1,14,1,1.07542857254964,1.32919474016276,1.44284683536338,1.010134269865,4
25,-1,6,1,7,1,1.76522828647094,1.13838022929885,1.12913475200392,1.63541149907423,5
26,-1,6,1,18,1,0.981540595035426,1.17547397725184,1.29420560619502,1.65516782580288,3
27,-1,6,1,10,1,1.2257529491399,1.18293101214377,1.18781496279054,1.41330969524646,4
28,-1,6,1,15,1,1.27676721960534,0.974854590726662,1.14602032901778,1.06829326072599,5
29,-1,6,1,9,1,1.13409837902183,1.12924370147717,0.900433448528935,1.51713857604736,2
30,-1,6,1,13,1,1.23320920236637,1.0131744672417,1.14173409472978,1.22063596200795,3
31,-1,6,1,11,1,1.70081925851638,0.913396010497018,1.32028186930882,1.49922229646831,3
32,-1,6,1,8,1,1.18781859066569,1.07845887927762,1.21005068674077,1.00695391665675,4
33,-1,6,1,17,1,1.58089116244758,1.25297866899788,1.14356518184756,1.3585428880695,4
34,-1,6,1,12,1,1.40980637888458,1.06398802253285,1.0478943558772,1.98671993362789,2
35,-1,6,1,19,1,1.61638359007011,0.999725690091113,1.11218528037098,1.47173503858053,4
36,-1,6,1,6,1,1.27041636528816,1.13158877897411,1.28700088151562,1.82240864486271,3
37,-1,6,1,1,1,1.10504231835389,1.01935428816425,1.00247953610083,1.02512473300087,4
38,-1,6,1,2,1,1.48055456882815,1.07897732801829,1.02068777668836,1.27278672821918,3
39,-1,6,1,5,1,1.53085205518736,1.04789040908422,1.32747749918931,1.86070045973071,5
40,-1,6,1,20,1,1.4802013040753,0.928556248943478,1.3028422638737,1.85232862733339,4
1,1,6,0,4,1,2.59143663694527,1.30966438992432,1.24737875248651,1.4061588909645,3
2,1,6,0,3,1,2.80363183275619,1.3342342409472,1.24714475082199,1.4255937717848,2
3,1,6,0,16,1,3.64348449544921,1.58879903312081,1.35206019835763,1.66288491618713,2
4,1,6,0,14,1,2.11660300352567,1.87131285548394,1.44284683536338,1.010134269865,3
5,1,6,0,7,1,3.47423119342537,1.60267377920472,1.12913475200392,1.63541149907423,2
6,1,6,0,18,1,1.9318175326223,1.65489638083345,1.29420560619502,1.65516782580288,2
7,1,6,0,10,1,2.41246368187805,1.66539480129466,1.18781496279054,1.41330969524646,4
8,1,6,0,15,1,2.51286733568264,1.37245346579611,1.14602032901778,1.06829326072599,2
9,1,6,0,9,1,2.23207388812464,1.58981087698988,0.900433448528935,1.51713857604736,1
10,1,6,0,13,1,2.42713869459116,1.42640227809307,1.14173409472978,1.22063596200795,3
11,1,6,0,11,1,3.34746466935993,1.28592872432035,1.32028186930882,1.49922229646831,3
12,1,6,0,8,1,2.33780323567756,1.51831323426384,1.21005068674077,1.00695391665675,3
13,1,6,0,17,1,3.11142838129242,1.76401171332936,1.14356518184756,1.3585428880695,2
14,1,6,0,12,1,2.77470814157584,1.49794037283269,1.0478943558772,1.98671993362789,1
15,1,6,0,19,1,3.18128274524164,1.40746835606344,1.11218528037098,1.47173503858053,1
16,1,6,0,6,1,2.50036791204278,1.59311240500119,1.28700088151562,1.82240864486271,2
17,1,6,0,1,1,2.17488724937411,1.43510256706317,1.00247953610083,1.02512473300087,3
18,1,6,0,2,1,2.91395107704439,1.51904313467949,1.02068777668836,1.27278672821918,1
19,1,6,0,5,1,3.01294399337104,1.47527727458319,1.32747749918931,1.86070045973071,1
20,1,6,0,20,1,2.91325579959314,1.30727213491313,1.3028422638737,1.85232862733339,2
21,1,6,1,4,1,2.59143663694527,1.30966438992432,1.24737875248651,1.4061588909645,5
22,1,6,1,3,1,2.80363183275619,1.3342342409472,1.24714475082199,1.4255937717848,5
23,1,6,1,16,1,3.64348449544921,1.58879903312081,1.35206019835763,1.66288491618713,6
24,1,6,1,14,1,2.11660300352567,1.87131285548394,1.44284683536338,1.010134269865,5
25,1,6,1,7,1,3.47423119342537,1.60267377920472,1.12913475200392,1.63541149907423,4
26,1,6,1,18,1,1.9318175326223,1.65489638083345,1.29420560619502,1.65516782580288,2
27,1,6,1,10,1,2.41246368187805,1.66539480129466,1.18781496279054,1.41330969524646,5
28,1,6,1,15,1,2.51286733568264,1.37245346579611,1.14602032901778,1.06829326072599,5
29,1,6,1,9,1,2.23207388812464,1.58981087698988,0.900433448528935,1.51713857604736,6
30,1,6,1,13,1,2.42713869459116,1.42640227809307,1.14173409472978,1.22063596200795,4
31,1,6,1,11,1,3.34746466935993,1.28592872432035,1.32028186930882,1.49922229646831,6
32,1,6,1,8,1,2.33780323567756,1.51831323426384,1.21005068674077,1.00695391665675,4
33,1,6,1,17,1,3.11142838129242,1.76401171332936,1.14356518184756,1.3585428880695,6
34,1,6,1,12,1,2.77470814157584,1.49794037283269,1.0478943558772,1.98671993362789,4
35,1,6,1,19,1,3.18128274524164,1.40746835606344,1.11218528037098,1.47173503858053,3
36,1,6,1,6,1,2.50036791204278,1.59311240500119,1.28700088151562,1.82240864486271,5
37,1,6,1,1,1,2.17488724937411,1.43510256706317,1.00247953610083,1.02512473300087,4
38,1,6,1,2,1,2.91395107704439,1.51904313467949,1.02068777668836,1.27278672821918,5
39,1,6,1,5,1,3.01294399337104,1.47527727458319,1.32747749918931,1.86070045973071,3
40,1,6,1,20,1,2.91325579959314,1.30727213491313,1.3028422638737,1.85232862733339,6
1,-1,7,0,4,1,0.669303220688935,1.13895149391028,0.628736088008184,1.24033400469021,3
2,-1,7,0,3,1,0.724107928605073,1.16031869969441,0.628618140439455,1.2597688855105,3
3,-1,7,0,16,1,0.941020850198721,1.38170133220215,0.681500336744063,1.49706002991283,1
4,-1,7,0,14,1,0.546665578074685,1.62738987844825,0.727260964685357,0.844309383590702,3
5,-1,7,0,7,1,0.89730695862917,1.39376752480956,0.569135689856726,1.46958661279994,1
6,-1,7,0,18,1,0.498940116047592,1.43918298437196,0.652338969455164,1.48934293952858,1
7,-1,7,0,10,1,0.623078986017348,1.44831295061369,0.598713206789682,1.24748480897217,1
8,-1,7,0,15,1,0.64901073673133,1.19355610278229,0.577646794935512,0.902468374451691,3
9,-1,7,0,9,1,0.576488817376028,1.38258128365776,0.453859746136667,1.35131368977306,1
10,-1,7,0,13,1,0.626869174491379,1.24047276390022,0.575486336315266,1.05481107573366,1
11,-1,7,0,11,1,0.864566338379022,1.11830973865864,0.66548260175398,1.33339741019402,3
12,-1,7,0,8,1,0.603796061485198,1.32040325727149,0.609921031247669,0.841129030382455,4
13,-1,7,0,17,1,0.803604073066115,1.53407528801161,0.576409288184484,1.19271800179521,2
14,-1,7,0,12,1,0.71663766312174,1.30268596943748,0.528186805047579,1.82089504735359,1
15,-1,7,0,19,1,0.8216457068471,1.22400685175729,0.56059237896013,1.30591015230624,1
16,-1,7,0,6,1,0.645782448460786,1.38545246217464,0.648707457854479,1.65658375858842,1
17,-1,7,0,1,1,0.561718939945717,1.24803898254081,0.505295653449178,0.859299846726575,2
18,-1,7,0,2,1,0.752600628157666,1.32103801620301,0.514473441617928,1.10696184194489,1
19,-1,7,0,5,1,0.7781680206913,1.28297697390665,0.669109529158986,1.69487557345642,1
20,-1,7,0,20,1,0.752421055394527,1.13687106594738,0.65669224094671,1.68650374105909,2
21,-1,7,1,4,1,0.669303220688935,1.13895149391028,0.628736088008184,1.24033400469021,1
22,-1,7,1,3,1,0.724107928605073,1.16031869969441,0.628618140439455,1.2597688855105,5
23,-1,7,1,16,1,0.941020850198721,1.38170133220215,0.681500336744063,1.49706002991283,2
24,-1,7,1,14,1,0.546665578074685,1.62738987844825,0.727260964685357,0.844309383590702,6
25,-1,7,1,7,1,0.89730695862917,1.39376752480956,0.569135689856726,1.46958661279994,2
26,-1,7,1,18,1,0.498940116047592,1.43918298437196,0.652338969455164,1.48934293952858,4
27,-1,7,1,10,1,0.623078986017348,1.44831295061369,0.598713206789682,1.24748480897217,5
28,-1,7,1,15,1,0.64901073673133,1.19355610278229,0.577646794935512,0.902468374451691,5
29,-1,7,1,9,1,0.576488817376028,1.38258128365776,0.453859746136667,1.35131368977306,2
30,-1,7,1,13,1,0.626869174491379,1.24047276390022,0.575486336315266,1.05481107573366,4
31,-1,7,1,11,1,0.864566338379022,1.11830973865864,0.66548260175398,1.33339741019402,1
32,-1,7,1,8,1,0.603796061485198,1.32040325727149,0.609921031247669,0.841129030382455,5
33,-1,7,1,17,1,0.803604073066115,1.53407528801161,0.576409288184484,1.19271800179521,1
34,-1,7,1,12,1,0.71663766312174,1.30268596943748,0.528186805047579,1.82089504735359,1
35,-1,7,1,19,1,0.8216457068471,1.22400685175729,0.56059237896013,1.30591015230624,2
36,-1,7,1,6,1,0.645782448460786,1.38545246217464,0.648707457854479,1.65658375858842,1
37,-1,7,1,1,1,0.561718939945717,1.24803898254081,0.505295653449178,0.859299846726575,3
38,-1,7,1,2,1,0.752600628157666,1.32103801620301,0.514473441617928,1.10696184194489,6
39,-1,7,1,5,1,0.7781680206913,1.28297697390665,0.669109529158986,1.69487557345642,5
40,-1,7,1,20,1,0.752421055394527,1.13687106594738,0.65669224094671,1.68650374105909,4
1,1,7,0,4,1,2.22180286443572,1.10810346308175,0.628736088008184,1.24033400469021,1
2,1,7,0,3,1,2.403731253944,1.12889194692181,0.628618140439455,1.2597688855105,4
3,1,7,0,16,1,3.12379016839807,1.34427852225854,0.681500336744063,1.49706002991283,1
4,1,7,0,14,1,1.81469789732154,1.5833126956983,0.727260964685357,0.844309383590702,3
5,1,7,0,7,1,2.97867858593042,1.35601790702249,0.569135689856726,1.46958661279994,1
6,1,7,0,18,1,1.65626960210257,1.4002033076191,0.652338969455164,1.48934293952858,3
7,1,7,0,10,1,2.06835800741865,1.40908599249583,0.598713206789682,1.24748480897217,1
8,1,7,0,15,1,2.15444042303418,1.16122912867402,0.577646794935512,0.902468374451691,2
9,1,7,0,9,1,1.91369840480195,1.34513464059239,0.453859746136667,1.35131368977306,4
10,1,7,0,13,1,2.08093982586513,1.20687507140203,0.575486336315266,1.05481107573366,2
11,1,7,0,11,1,2.86999361085992,1.08802078124611,0.66548260175398,1.33339741019402,1
12,1,7,0,8,1,2.00434687519052,1.28464068037143,0.609921031247669,0.841129030382455,6
13,1,7,0,17,1,2.66762474200062,1.49252549240495,0.576409288184484,1.19271800179521,3
